feat,lrp
TFs_and_others_PAX8,2.261898791231046e-06
TFs_and_others_MED4,2.738297848671601e-07
TFs_and_others_ISL2,-2.2736029577280267e-06
TFs_and_others_SPDEF,-3.0660601387986883e-06
TFs_and_others_TFE3,-9.650490228420779e-06
TFs_and_others_ZNF503,8.761671475893077e-08
TFs_and_others_PRPF4,8.695852160550314e-06
TFs_and_others_HOXA7,3.040576303297183e-05
TFs_and_others_PHOX2B,3.7250480838257344e-05
TFs_and_others_RARA,3.560297976883779e-05
TFs_and_others_GFI1B,-5.020794134625984e-06
TFs_and_others_SUMO2,-1.218291070663823e-05
TFs_and_others_MYH11,-2.616220549417126e-06
TFs_and_others_XRCC1,-1.331777017877595e-06
TFs_and_others_THAP4,1.2647595425236557e-07
TFs_and_others_KLF16,6.59876267285941e-07
TFs_and_others_ZNF334,-9.70512077162652e-06
TFs_and_others_ERBB2,-8.143072972469233e-06
TFs_and_others_CEBPB,-2.806307069113463e-05
TFs_and_others_MTHFD1,-3.317755038932778e-06
TFs_and_others_CDKN1B,-8.956353679384291e-06
Histone_H2A.Z.1,-1.0165953876070467e-06
TFs_and_others_ZNF432,-9.779061892535958e-07
TFs_and_others_ZNF843,-1.1058252853924985e-06
TFs_and_others_POGZ,9.358826911267021e-07
TFs_and_others_GLIS3,3.341112588851801e-07
Histone_H3K122sc,-1.578145055979686e-07
TFs_and_others_CASP3,2.658972063909626e-07
TFs_and_others_PTBP3,3.811547233411216e-07
TFs_and_others_ZNF280A,7.7306112064176e-07
TFs_and_others_HIF1A,1.2068622706961304e-06
TFs_and_others_BCLAF1,2.079333600351101e-06
TFs_and_others_TIGD3,3.084364935409373e-07
TFs_and_others_RPA1,2.800935336575342e-08
TFs_and_others_SVS-1,9.358452027403586e-07
TFs_and_others_DR1,7.774509097765358e-07
TFs_and_others_MEF2D,1.9136787323795905e-06
TFs_and_others_STAT4,-3.3599753607310373e-06
TFs_and_others_ZNF211,-4.26187442203864e-06
TFs_and_others_CEBPA,-1.1995677698798402e-05
TFs_and_others_ALOX5,1.5436101515538672e-06
TFs_and_others_HOXB2,2.44536573468879e-06
TFs_and_others_HNF1B,9.428856755794372e-06
TFs_and_others_PAX6,1.821449337224563e-06
TFs_and_others_ZNF302,1.0881884745316262e-06
TFs_and_others_UPF1,4.7567759927901245e-07
TFs_and_others_HINFP,6.572238281946222e-06
TFs_and_others_ZNF26,5.011400503421596e-06
TFs_and_others_SMAD2,3.385286205423965e-05
Histone_H3K14me3,2.229708071491298e-05
TFs_and_others_FOXA2,6.826705084974237e-05
TFs_and_others_RBFOX2,-2.5123016462637422e-06
TFs_and_others_BANP,7.8102708205451e-06
TFs_and_others_PLSCR1,1.5957619476086408e-05
TFs_and_others_CERS6,2.3904624230092333e-05
TFs_and_others_TET2,6.71002005072234e-05
TFs_and_others_MIXL1,7.007178375305411e-06
TFs_and_others_HMGN1,9.254505032033405e-06
TFs_and_others_FOXF1,5.449621284456318e-06
TFs_and_others_NIPBL,5.49717027343265e-06
TFs_and_others_ARNTL,1.2625013101663153e-07
TFs_and_others_ZNF483,-2.1986629271383367e-06
TFs_and_others_L3MBTL2,-5.916179989367888e-06
TFs_and_others_SUPT6H,-2.8030989402200395e-06
TFs_and_others_ZNF436,-1.8177125464691995e-06
TFs_and_others_FEZF1,-4.616943153708841e-06
TFs_and_others_KAT7,-3.1218429656594272e-06
TFs_and_others_SUPT16H,4.8523620439491155e-05
TFs_and_others_PHF8,5.9617141201783076e-05
TFs_and_others_5-mC,0.00019195345517670107
TFs_and_others_NFKBIZ,1.4152817298502053e-05
TFs_and_others_CDX1,1.51660776192108e-05
TFs_and_others_HNRNPC,5.292381603028234e-07
TFs_and_others_RFX3,1.4631962580761896e-07
TFs_and_others_MED1,2.627944220606347e-07
TFs_and_others_ZSCAN21,-4.863981222086385e-07
TFs_and_others_PHF5A,-4.730739539748666e-07
TFs_and_others_ZNF589,-1.1518759301293692e-05
TFs_and_others_MED9,-1.530500687346693e-05
TFs_and_others_STAG1,-4.425289522933018e-05
TFs_and_others_XRN2,-3.96782685661988e-06
TFs_and_others_ZNF8,-3.106593244564236e-06
TFs_and_others_SRPK1,-6.067176284130405e-06
TFs_and_others_RCOR2,-7.098271804005339e-06
Histone_H3K36me2,-2.0324992317116133e-05
TFs_and_others_ZNF703,-1.4066962182024043e-06
TFs_and_others_CCNT1,-3.6325012082657596e-06
TFs_and_others_ZNF655,-2.3284169273503423e-06
TFs_and_others_SMAD1,-7.059183627612465e-06
TFs_and_others_G-quadruplex,-2.4221158407554127e-06
TFs_and_others_RAD21L1,-3.007121934325213e-06
TFs_and_others_ZNF335,-6.685819661655411e-06
TFs_and_others_SON,3.901758583144277e-07
TFs_and_others_ICE1,2.1995158369021355e-06
TFs_and_others_ZNF597,3.4496979584255606e-07
TFs_and_others_ZNF382,1.0188439114215059e-06
TFs_and_others_KHSRP,5.377939116919175e-07
TFs_and_others_EBNA2,4.229927493119389e-06
TFs_and_others_MYOG,2.564559443551633e-06
TFs_and_others_ZNF121,1.085750257140022e-05
TFs_and_others_LIN28B,-3.6493441623775993e-07
TFs_and_others_BRF2,-5.252281262925719e-07
TFs_and_others_ZBTB8A,-2.995923115352151e-06
TFs_and_others_CHAT,-2.5288911034038864e-07
TFs_and_others_REC8,-1.6259039548509805e-07
TFs_and_others_ZNF701,8.946053643895831e-08
TFs_and_others_ZNF561,3.5225409858401893e-07
TFs_and_others_ZBTB34,6.728872148742523e-07
Histone_H3S57ph,8.756093168570542e-07
TFs_and_others_THRA,9.738073550938701e-06
TFs_and_others_ZNF615,8.455388117064479e-06
TFs_and_others_EOMES,2.4287891885669878e-05
TFs_and_others_ZMYND11,1.301598913138192e-06
TFs_and_others_WHSC1,1.4326208582056733e-06
TFs_and_others_SAMD1,-4.225403167515088e-07
TFs_and_others_ZBTB42,-4.822843270760854e-07
TFs_and_others_PCGF1,-1.3958855832118588e-06
TFs_and_others_ZNF17,3.2190613734771636e-07
TFs_and_others_ELK1,1.6954528110310081e-06
TFs_and_others_ZNF212,7.194419146087539e-07
TFs_and_others_CTBP1,1.8453084662123526e-06
TFs_and_others_HES7,4.830580966159937e-07
TFs_and_others_ATF5,6.765721914547983e-07
TFs_and_others_MCM2,6.426040631577143e-07
TFs_and_others_ZSCAN5D,-8.736449911683682e-07
TFs_and_others_SS18L1,-3.0836842627503256e-06
TFs_and_others_MCM5,-8.518641192607597e-08
TFs_and_others_CPSF3L,3.41883873488928e-07
TFs_and_others_RORB,7.025170439723737e-06
TFs_and_others_TOP2B,8.988575281774276e-06
Histone_H3K9me2,2.9482142001760136e-05
TFs_and_others_BAHD1,6.8850429401832315e-06
TFs_and_others_POU2F2,1.7348837840745344e-05
TFs_and_others_POLA1,6.858421539836129e-07
TFs_and_others_STAG3,3.2947521909539505e-07
TFs_and_others_PARK7,-2.769413695400624e-07
TFs_and_others_ZNF148,-7.541811298891728e-07
TFs_and_others_ZNF691,2.0035379680063258e-07
TFs_and_others_ATOH8,-6.154857973322952e-07
TFs_and_others_ZNF282,-3.524769356391387e-07
TFs_and_others_CEBPG,-1.537166527083956e-06
TFs_and_others_HNRNPA2B1,2.770467676955553e-07
TFs_and_others_BBX,3.6305689379897198e-06
TFs_and_others_ZNF207,3.622964290110631e-06
TFs_and_others_RBPJ,9.541718653423765e-06
TFs_and_others_SOX1,3.351319887476212e-07
TFs_and_others_TBX18,7.031770131322314e-06
TFs_and_others_NOS2,-2.5596291658173087e-06
DNase-seq_DNase-Seq,-3.6846082278391044e-06
TFs_and_others_TOP1,-4.056476155284722e-06
TFs_and_others_TP53,-5.4966974723109004e-06
TFs_and_others_SOX9,1.2856741421245064e-05
TFs_and_others_EPCAM,1.823884847926944e-05
TFs_and_others_SOX17,5.2534414017454484e-05
TFs_and_others_ZSCAN31,5.154492773798178e-06
TFs_and_others_PRMT3,5.5989170839916716e-06
TFs_and_others_ZNF583,6.784622512927226e-06
TFs_and_others_LCOR,8.04063226519447e-06
TFs_and_others_KAT6B,2.2160025336048964e-05
TFs_and_others_CPSF1,1.22378010858931e-06
TFs_and_others_ALKBH1,3.3455617986271423e-06
TFs_and_others_DEAF1,2.6202019778388686e-06
TFs_and_others_SUMO1,7.905874968854153e-06
TFs_and_others_ZNF404,5.121770980347957e-07
TFs_and_others_RPA2,4.6679882868762067e-07
TFs_and_others_ARRB1,-3.8464958419859264e-08
TFs_and_others_MBD6,-1.1515788619748297e-06
TFs_and_others_ZC3H10,-6.063094796246237e-07
RNA_polymerase_GTF3C1,-2.90360802800607e-06
TFs_and_others_KLF17,4.43080792196503e-06
Histone_macroH2A2,8.168152932926042e-06
TFs_and_others_EBF1,2.243817987212421e-05
TFs_and_others_ASXL1,7.638744579050121e-06
TFs_and_others_BMI,3.37995526833457e-06
TFs_and_others_SKI,3.4051313973887467e-06
TFs_and_others_EBF3,6.894144696265488e-06
TFs_and_others_SUPT5H,6.425691133711979e-06
TFs_and_others_ATOH1,1.4674048940155105e-06
TFs_and_others_DDX55,1.5090756877049373e-05
TFs_and_others_XRCC6,1.9544824421831097e-05
TFs_and_others_THAP11,5.57207316355211e-05
TFs_and_others_DCP2,2.9967510169577546e-06
TFs_and_others_MCPV ST,3.235358577185324e-06
TFs_and_others_BDP1,-8.447829238464017e-07
TFs_and_others_IKZF4,1.432604960264838e-07
TFs_and_others_SATB2,5.929648949942058e-07
TFs_and_others_PCGF6,3.299294415532435e-07
TFs_and_others_BATF,3.3072929878541795e-06
TFs_and_others_GATAD2B,-5.096806547756682e-07
TFs_and_others_ASCL1,9.88251657066901e-11
TFs_and_others_ZNF579,-6.801705904579299e-07
TFs_and_others_ZMAT4,3.1018841550546947e-07
TFs_and_others_PADI2,2.0694059954466687e-06
TFs_and_others_ZNF585B,5.5713230520444986e-06
TFs_and_others_ZNF674,5.005699362903049e-06
TFs_and_others_PCBP2,5.259819473363745e-06
TFs_and_others_ZMYM3,1.433376462242474e-05
TFs_and_others_ATF7IP,9.381988225222185e-07
TFs_and_others_TSC22D2,-3.378598599062863e-06
TFs_and_others_ZNF581,-6.010473364530384e-06
TFs_and_others_ERG,-1.7843386073361843e-05
TFs_and_others_ZNF350,-1.3789177299980427e-06
TFs_and_others_ZNF44,-1.1462279592913732e-06
TFs_and_others_PRRX2,-3.713603640629581e-06
TFs_and_others_TFCP2,-5.309913718308299e-06
Histone_H3K18cr,-1.485096004644836e-05
Histone_H4K5cr,-2.6735988795640723e-07
TFs_and_others_MAU2,4.971195013838938e-06
TFs_and_others_EED,2.0238902699512917e-06
RNA_polymerase_RNA polymerase II,5.930740367302599e-06
TFs_and_others_ZNF260,-2.9407552060397393e-07
TFs_and_others_LHX5,-2.113270927673254e-07
Histone_H3S10ph,-4.662033791755023e-08
TFs_and_others_ZBTB16,8.034945055721888e-08
Histone_H3T45ph,3.6177847345003106e-07
TFs_and_others_ZNF280D,1.103570118418787e-06
TFs_and_others_EVX1,4.852953829720393e-06
TFs_and_others_ZC3H4,6.28004903455541e-06
TFs_and_others_NRF1,1.695204798614219e-05
TFs_and_others_SMC1B,1.1656519611988302e-06
TFs_and_others_ZNF76,1.9182252285767144e-06
TFs_and_others_SOX5,2.12416196945743e-05
TFs_and_others_BRAF,2.4627842073885284e-05
TFs_and_others_RBM25,8.272865327823565e-05
TFs_and_others_ZMAT3,1.413288264873845e-05
TFs_and_others_ISL1,3.263236733974363e-05
TFs_and_others_PAF1,-8.776542263944552e-05
TFs_and_others_ZNF529,-0.00011024199602848002
TFs_and_others_Epitope tags,-0.0003169452569197513
TFs_and_others_PPARD,-2.2302361879316834e-05
TFs_and_others_NR1H4,-2.3348612729296155e-05
TFs_and_others_ZNF550,4.569626442450208e-07
TFs_and_others_MSC,2.7865414356870667e-07
TFs_and_others_ZNF784,7.563134806954605e-07
TFs_and_others_ZNF410,-7.728456554907303e-08
TFs_and_others_ZNF598,-1.9095085366814716e-07
TFs_and_others_ZSCAN26,-1.1707309217409773e-06
TFs_and_others_NEUROD2,-1.7362758426229062e-06
TFs_and_others_POLR3C,-4.538602206906366e-06
TFs_and_others_ZNF423,-5.907991849744317e-07
TFs_and_others_BRCA2,-3.801685429721443e-08
TFs_and_others_GLMP,-5.641965275763304e-08
TFs_and_others_HMGB2,-2.596031990732372e-07
TFs_and_others_MLX,1.3636621242421842e-07
TFs_and_others_NCAPG,1.647317117342841e-07
Histone_H2BP1me1,1.0916659764250646e-07
TFs_and_others_TGIF2LX,1.9775457238953298e-07
TFs_and_others_MIER3,2.7753185741968205e-07
TFs_and_others_ZNF521,-1.0470582566388777e-06
TFs_and_others_NEIL1,-9.920205915566235e-07
TFs_and_others_BRD9,-2.3644306043807555e-06
TFs_and_others_KLF11,1.4370897079209245e-06
TFs_and_others_SPEN,2.5618639935123225e-06
TFs_and_others_SMARCA1,3.736288843988567e-06
TFs_and_others_GLIS1,9.382691965498317e-06
TFs_and_others_GATAD1,5.655173891845273e-06
TFs_and_others_NFATC4,1.92089787914295e-06
TFs_and_others_MTA3,2.852581297798623e-06
TFs_and_others_TEAD2,1.050038775281887e-07
TFs_and_others_ZBTB6,-2.200572934730291e-07
TFs_and_others_ATR,7.660734459665125e-08
TFs_and_others_USF3,2.9315325477945054e-09
TFs_and_others_NUFIP1,-1.5400313871221405e-07
TFs_and_others_PTEN,-6.897820564093459e-07
TFs_and_others_MLXIP,-1.1246929723134915e-06
TFs_and_others_PROX1,-5.62298932940234e-07
TFs_and_others_NKX2-8,-5.4341732232505315e-06
TFs_and_others_AGO1,-7.76401784412709e-06
TFs_and_others_SS18,-1.7775855695052296e-05
TFs_and_others_SCRT2,-9.094271932562699e-07
TFs_and_others_ERCC2,-5.865445523236633e-07
TFs_and_others_NELFB,4.957357202289613e-07
Histone_H3K27me2,1.4568243303702024e-07
TFs_and_others_MBNL3,1.1284700934471418e-07
TFs_and_others_YBX3,2.653689149069567e-06
Histone_H3K5ac,7.336321925655073e-06
TFs_and_others_PROSER1,1.3611198203392315e-05
TFs_and_others_C11orf53,2.0955720044027185e-05
TFs_and_others_GPBP1L1,4.9609519422131296e-06
Histone_H4,9.919178784972215e-06
TFs_and_others_WTAP,5.996896013160819e-07
TFs_and_others_SMARCD1,8.90238216041695e-07
TFs_and_others_ZNF664,5.16070804727243e-07
TFs_and_others_WDR33,7.679363104559416e-07
TFs_and_others_PHTF2,-1.0885904971541738e-08
TFs_and_others_PAX9,-3.7261161606483234e-08
Histone_H3K28ac,-7.64810818741042e-08
TFs_and_others_ZNF511,1.2019471544470213e-06
TFs_and_others_SNAPC4,1.9781732017966168e-06
TFs_and_others_MESP1,1.480055993334072e-06
TFs_and_others_STAT5,1.5992305804177113e-07
TFs_and_others_SMAD9,-1.359252024486057e-06
TFs_and_others_GTF3A,-1.943045683821797e-06
TFs_and_others_CPSF6,-5.402144869039795e-06
TFs_and_others_PAD2,-1.6398040006423028e-07
TFs_and_others_ZNF425,5.102017271985696e-07
TFs_and_others_ZNF616,1.374839379569664e-06
TFs_and_others_CEBPE,3.9781592724499247e-07
TFs_and_others_NUP153,5.865486472287413e-07
Histone_H3R26cit,1.2425040416009854e-06
TFs_and_others_NFE2L1,-1.3861450808829067e-06
TFs_and_others_HBZ,9.430036197120679e-07
TFs_and_others_ZNF711,-3.1613974284357005e-06
TFs_and_others_HHEX,7.4866581925223235e-06
Histone_H3R8me2,8.612478561168294e-07
TFs_and_others_PBX2,2.928614112483281e-06
TFs_and_others_TFDP2,8.1362699543451e-07
TFs_and_others_STAT5B,-4.1353060711136747e-07
TFs_and_others_ZNF622,9.941670948742269e-08
TFs_and_others_ZSCAN5A,3.839699859180043e-07
TFs_and_others_ZFP36L2,9.647208142556727e-08
TFs_and_others_ZNF584,2.1653706367212998e-07
TFs_and_others_PRMT5,-1.8990738192506428e-07
Histone_H3R17me2,-1.4907900720107495e-06
TFs_and_others_DDX17,-1.1509638367391014e-06
TFs_and_others_UBTF,-2.9071944863980136e-06
TFs_and_others_POU2F3,6.262319579253913e-06
TFs_and_others_ZNF639,-1.1766565879364764e-07
TFs_and_others_F2RL1,7.594848586619041e-07
TFs_and_others_DNMT3L,7.510252375447865e-08
TFs_and_others_ETS2,1.1513597829052966e-07
TFs_and_others_PHF10,2.634561133181599e-07
TFs_and_others_MAML3,3.1144129373056925e-06
TFs_and_others_ADAR,4.7886170823966445e-06
RNA_polymerase_RNA polymerase III,2.043641934626358e-05
TFs_and_others_NR2E1,1.212029827845548e-05
TFs_and_others_SNAI2,2.836078900098605e-05
TFs_and_others_LYL1,9.061207671143637e-06
TFs_and_others_OVOL3,2.3469318918253477e-06
TFs_and_others_TARDBP,1.6527677562160603e-06
TFs_and_others_ZBTB5,1.1775383516420074e-06
TFs_and_others_RAD51,1.6659478380223959e-06
TFs_and_others_PTBP1,6.639675631622712e-07
TFs_and_others_ZNF772,6.355998964804769e-07
TFs_and_others_ZNF367,2.1656377879178374e-07
TFs_and_others_ZNF317,5.330893949837069e-07
TFs_and_others_KANSL3,-6.0282194555822345e-06
TFs_and_others_BCL10,-7.563359104625363e-06
TFs_and_others_BCOR,-2.2122182145268208e-05
TFs_and_others_ZNF891,-1.5250068778032056e-06
TFs_and_others_U2AF2,-9.778715132490727e-07
TFs_and_others_KSHV LANA,1.0043844350571947e-06
TFs_and_others_ZNF600,6.389899932375753e-06
TFs_and_others_TET3,7.476312800418709e-06
TFs_and_others_TAL1,2.0033671094358994e-05
TFs_and_others_CTNNB1,5.537399430418884e-06
TFs_and_others_MXD3,1.5697578438719563e-06
TFs_and_others_GTF3C5,-1.100491301909103e-07
TFs_and_others_OVOL2,-7.506217677385893e-08
TFs_and_others_MEPCE,-1.1805519055695332e-06
TFs_and_others_RTF1,-1.6639826707128323e-06
TFs_and_others_TAF3,-3.993870686427152e-06
TFs_and_others_BrdU,-6.527757022032861e-07
TFs_and_others_ZNF524,-4.87190367011529e-07
TFs_and_others_SKIL,-8.0809131725752e-07
TFs_and_others_NFATC2,-2.1112706799702386e-07
TFs_and_others_C17orf96,-1.306513570417924e-07
TFs_and_others_ZNF48,-1.4617393019186004e-07
TFs_and_others_NR1D1,1.0993575492569903e-06
TFs_and_others_ZNF333,1.2337620250958385e-06
TFs_and_others_E2F6,3.4280976102729723e-06
TFs_and_others_ZNF223,3.467065937769806e-07
TFs_and_others_MRE11A,4.194606265426393e-06
TFs_and_others_NME2,9.272242287946325e-06
TFs_and_others_SMARCC1,2.436254109361825e-05
TFs_and_others_TFCP2L1,3.525671477591721e-06
TFs_and_others_ZNF778,3.3453021714506727e-06
TFs_and_others_ZNF239,2.1415082118241454e-07
TFs_and_others_ZNF296,2.060173432425172e-07
TFs_and_others_ZNF700,7.920957575232507e-07
TFs_and_others_ZFP62,7.301602256726164e-07
TFs_and_others_THAP9,4.130862297533361e-06
TFs_and_others_GZF1,1.9615323764783825e-06
Histone_H3K9K14ac,5.022010908596199e-06
TFs_and_others_MSH6,2.4340025651967677e-06
TFs_and_others_KDM6B,-3.7370260401661925e-06
TFs_and_others_ZNF316,-2.441873785241827e-06
TFs_and_others_EP300,-3.819833126495892e-05
TFs_and_others_ZNF33A,-2.7516203293393256e-06
TFs_and_others_ZBED4,-4.3852049913303725e-06
TFs_and_others_SNAPC5,8.840291637066052e-07
TFs_and_others_HDAC8,-1.6098899442953026e-06
TFs_and_others_FOS,-4.285051319307595e-06
TFs_and_others_FOXD3,-1.5874080509672653e-06
TFs_and_others_CDYL2,-2.8517991585164666e-06
TFs_and_others_CXXC1,-7.2597194681044e-07
TFs_and_others_MGMT,-3.0391140476198385e-06
TFs_and_others_WDR61,-1.5473092206215888e-06
Histone_H3K4ac,-4.343112932758112e-06
TFs_and_others_MATR3,1.650802628037105e-05
TFs_and_others_NR5A1,1.3947195848387121e-05
TFs_and_others_SATB1,3.725025083924231e-05
TFs_and_others_FOSB,3.9517769219250375e-06
TFs_and_others_NCOR2,3.001507498258048e-06
TFs_and_others_ZSCAN4,1.4518698889108989e-05
TFs_and_others_INO80,3.6182875087138613e-06
TFs_and_others_CDK12,1.0558203470931374e-05
TFs_and_others_ZNF19,-7.921512314045599e-07
TFs_and_others_MGEA5,-5.671944668174859e-07
TFs_and_others_ZNF788,-4.513538640163812e-06
TFs_and_others_SSRP1,-1.442694736211985e-06
TFs_and_others_PRDM4,-2.0361160226182156e-06
TFs_and_others_LEO1,-4.333658112829346e-06
TFs_and_others_MTF2,-1.3561102379268087e-07
TFs_and_others_NAB2,-1.0044715289347457e-06
TFs_and_others_DDIT3,-4.6453259391715327e-07
TFs_and_others_MAML1,-3.624440930486766e-06
TFs_and_others_ZKSCAN8,-4.737170244033422e-07
TFs_and_others_ZIC2,2.2791490603242137e-06
TFs_and_others_HOXA9,4.717477951876402e-06
TFs_and_others_PPARG,1.379974896060199e-05
TFs_and_others_NCOA4,1.2796534838143643e-06
TFs_and_others_ETV4,1.8022835845503891e-06
TFs_and_others_HNRNPUL1,3.0695973079738513e-07
TFs_and_others_FMR1,2.6502333593775567e-08
TFs_and_others_ZNF397,-3.635159043874018e-07
TFs_and_others_INSR,-4.6662467677841476e-07
TFs_and_others_KLF3,-1.5073635918119039e-06
Histone_H3R3me2,2.7028985304341887e-07
Histone_Pan lysine acetylation,2.87411233569862e-07
TFs_and_others_ESRRG,1.1744619107980688e-06
Histone_Pan lysine crotonylation,-9.063689392150484e-08
TFs_and_others_HIVEP3,5.841316103618611e-08
TFs_and_others_HEY2,1.6059431699858847e-07
TFs_and_others_NR3C2,1.9879993210317623e-07
TFs_and_others_ZNF84,6.219127345820342e-07
TFs_and_others_ZNF3,4.6766171564888554e-07
TFs_and_others_SAG,2.0315208856434496e-07
TFs_and_others_ZFP82,5.836764731600512e-07
TFs_and_others_ZNF747,2.2373275209401418e-07
TFs_and_others_RBM34,2.515690880465833e-07
TFs_and_others_ZBTB25,6.938606377541936e-07
TFs_and_others_INTS6,3.6165916202336493e-07
TFs_and_others_PALB2,2.0967287491469977e-06
TFs_and_others_NCAPG2,2.1754445022337203e-06
TFs_and_others_ARID2,6.9593430471879265e-06
TFs_and_others_MBD2,4.1995035022207025e-06
TFs_and_others_ZNF629,9.029901452122917e-06
TFs_and_others_SMC2,1.7472863771481304e-06
TFs_and_others_TAF9B,4.340907225943214e-06
TFs_and_others_ZBTB4,7.050941715676111e-07
TFs_and_others_POU2AF1,8.712677269372579e-07
TFs_and_others_KDM5D,3.381435946899937e-08
TFs_and_others_ETS1,1.4784092538181318e-07
TFs_and_others_NLRP2,9.104798297273183e-07
Histone_H1.2,1.6876305167123722e-06
TFs_and_others_PRMT1,1.1776367954012477e-06
Histone_H2A.Z.2,1.7512709302564238e-07
TFs_and_others_PGBD5,8.149624620333075e-08
TFs_and_others_ZNF488,1.5610115975360188e-07
TFs_and_others_ZC3H11A,3.522035113659078e-09
Histone_H3K4me,-8.734191986161044e-08
TFs_and_others_CRTC2,-1.5734781977941847e-06
TFs_and_others_ZBTB44,-5.777303425709983e-07
TFs_and_others_NCOR1,3.3898419168828546e-07
TFs_and_others_TFAP2B,-5.107687178372224e-07
TFs_and_others_TP63,5.021343064622734e-06
RNA_polymerase_POLR3C,-3.159305184947429e-06
TFs_and_others_ASF1A,1.4820631901160074e-06
TFs_and_others_CREB1,1.326135756953072e-06
RNA_polymerase_POLR2B,2.8051650234044507e-06
TFs_and_others_RHOXF2B,3.986424254097312e-06
Histone_H4K5bu,4.914467097880267e-06
TFs_and_others_ZNF274,1.4054291054407341e-05
TFs_and_others_CD74,1.129204057373078e-06
TFs_and_others_RBAK,1.4984210895524926e-06
TFs_and_others_ELAVL1,1.6431431430326355e-07
TFs_and_others_ZNF280C,2.555232236099263e-06
TFs_and_others_PIAS4,3.5996642417465386e-06
TFs_and_others_SOX2,1.0210904959975675e-05
TFs_and_others_ZNF580,1.1718196720356785e-06
TFs_and_others_HES1,-5.929402068434251e-07
TFs_and_others_ZNF414,-2.004060486517135e-06
TFs_and_others_EWSR1,-3.0543897099290784e-06
TFs_and_others_SNAPC1,1.7918099130626044e-06
TFs_and_others_NFATC3,2.1595239318520075e-06
Histone_H3.5,-2.830630181051292e-07
TFs_and_others_LMNB1,-2.992266330171764e-06
TFs_and_others_HES4,-3.5959569611891975e-06
TFs_and_others_ZBTB26,-8.831803216076183e-06
TFs_and_others_Biotin,-3.0018259299436914e-06
RNA_polymerase_POLR2M,-3.6386141478428046e-08
TFs_and_others_KDM4B,1.367477415300041e-06
TFs_and_others_GMEB2,1.593450902138222e-07
Histone_H3S28ph,4.654876430397554e-08
TFs_and_others_GLTSCR1,-4.5454856225316914e-09
